timestamp,sensor_id,latitude,longitude,pm25,pm10,no2,o3,co,aqi,temperature,humidity
2025-10-23 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,447.37,805.27,72.85,51.02,1.506,457,27.0,44.0
2025-10-23 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,235.6,424.08,122.94,84.29,1.611,285,25.2,62.0
2025-10-23 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,598.2,1076.76,76.84,46.2,1.809,578,18.8,41.8
2025-10-23 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,435.22,783.39,83.73,77.32,3.727,447,12.3,36.7
2025-10-23 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,511.25,920.25,74.25,40.78,2.42,508,12.0,39.2
2025-10-23 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,532.64,958.76,107.51,65.48,2.191,525,19.5,59.3
2025-10-24 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,519.47,935.04,65.79,49.16,5.812,515,25.4,43.7
2025-10-24 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,471.26,848.27,116.21,74.54,1.792,476,26.9,39.4
2025-10-24 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,221.73,399.11,87.37,41.93,3.853,271,26.5,55.4
2025-10-24 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,565.16,1017.29,66.98,81.49,3.66,551,17.3,51.4
2025-10-24 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,385.59,694.06,80.64,39.64,1.735,408,12.0,60.3
2025-10-24 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,486.44,875.6,108.45,84.76,2.637,488,12.9,63.8
2025-10-24 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,532.5,958.5,79.96,66.55,1.843,525,18.0,53.7
2025-10-25 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,441.82,795.27,60.21,80.48,5.767,453,26.6,63.3
2025-10-25 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,307.17,552.91,105.58,36.32,3.741,345,27.0,56.5
2025-10-25 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,221.85,399.33,96.25,71.66,2.265,271,23.6,52.0
2025-10-25 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,428.29,770.92,45.72,49.99,5.853,442,17.0,41.9
2025-10-25 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,368.59,663.47,62.77,47.52,5.486,394,13.9,56.9
2025-10-25 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,361.17,650.11,83.47,71.37,2.057,388,12.0,43.7
2025-10-25 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,363.02,653.43,118.56,94.53,1.711,390,18.6,57.8
2025-10-26 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,374.78,674.6,118.47,91.57,4.212,399,25.7,45.7
2025-10-26 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,241.97,435.55,65.08,64.49,3.185,291,27.0,54.7
2025-10-26 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,170.56,307.01,53.14,60.42,2.538,220,26.3,36.2
2025-10-26 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,404.64,728.34,59.02,85.67,2.828,423,17.1,63.5
2025-10-26 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,244.49,440.09,86.34,78.11,2.828,294,13.7,45.6
2025-10-26 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,446.66,803.99,120.72,87.48,3.471,457,12.6,58.4
2025-10-26 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,383.5,690.3,92.29,38.03,3.058,406,17.8,60.7
2025-10-27 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,432.54,778.56,50.69,29.83,5.922,445,23.5,50.2
2025-10-27 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,458.76,825.77,71.58,73.55,5.124,466,27.0,54.6
2025-10-27 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,250.54,450.97,115.07,62.74,2.828,300,23.3,47.8
2025-10-27 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,599.0,1078.2,122.85,40.83,2.93,578,17.2,44.1
2025-10-27 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,305.8,550.45,45.12,76.05,6.044,344,12.3,41.7
2025-10-27 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,538.46,969.23,78.81,46.21,3.029,530,12.4,56.4
2025-10-27 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,563.4,1014.12,59.53,50.97,5.739,550,20.3,59.2
2025-10-28 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,629.78,1133.61,51.28,63.11,4.834,603,25.3,40.0
2025-10-28 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,339.33,610.8,91.7,91.66,1.699,371,27.0,43.0
2025-10-28 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,201.75,363.15,105.72,32.18,3.915,251,25.5,50.3
2025-10-28 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,603.11,1085.6,119.63,82.93,4.777,582,18.5,56.4
2025-10-28 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,440.78,793.4,103.32,85.32,2.788,452,14.1,59.2
2025-10-28 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,486.8,876.23,72.63,48.49,6.099,489,12.0,60.7
2025-10-28 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,572.91,1031.23,120.77,59.74,3.288,558,19.2,39.9
2025-10-29 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,608.89,1096.01,103.76,51.9,1.618,586,25.8,60.2
2025-10-29 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,405.73,730.31,101.39,82.2,4.068,424,25.9,64.0
2025-10-29 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,283.48,510.27,85.38,75.29,5.554,326,22.9,40.4
2025-10-29 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,581.14,1046.05,55.54,85.57,2.239,564,18.6,44.3
2025-10-29 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,463.61,834.49,114.71,72.09,5.244,470,12.5,42.5
2025-10-29 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,534.23,961.61,117.49,25.85,4.668,527,12.3,36.6
2025-10-29 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,607.97,1094.34,68.01,46.47,3.159,586,19.2,53.6
2025-10-30 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,620.1,1116.18,50.47,79.86,2.843,595,24.3,48.0
2025-10-30 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,373.4,672.12,71.6,28.96,3.257,398,27.0,63.3
2025-10-30 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,320.78,577.4,60.92,54.28,5.029,356,25.2,38.0
2025-10-30 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,617.26,1111.06,67.11,55.24,6.108,593,18.1,37.0
2025-10-30 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,355.0,639.01,54.06,53.25,4.968,383,15.2,56.1
2025-10-30 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,492.86,887.16,72.72,52.83,2.742,493,12.0,41.2
2025-10-30 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,460.68,829.23,97.54,92.8,4.337,468,18.1,37.3
2025-10-31 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,566.27,1019.29,121.11,45.81,1.933,552,23.0,53.0
2025-10-31 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,468.08,842.55,46.21,92.55,2.679,474,26.1,55.3
2025-10-31 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,315.2,567.36,93.8,46.9,2.774,351,25.5,52.9
2025-10-31 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,562.8,1013.03,101.09,72.61,3.418,549,19.4,35.5
2025-10-31 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,419.21,754.58,65.25,56.52,6.001,435,13.7,47.0
2025-10-31 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,474.35,853.83,123.16,32.13,1.539,479,12.0,48.0
2025-10-31 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,547.4,985.31,104.87,89.02,3.54,537,17.4,42.8
2025-11-01 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,495.64,892.16,92.16,67.93,4.497,496,22.7,42.3
2025-11-01 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,286.41,515.53,52.31,38.95,5.624,328,27.0,57.2
2025-11-01 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,171.02,307.84,50.0,57.13,4.944,220,23.6,53.2
2025-11-01 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,393.72,708.7,51.49,91.6,5.441,414,19.7,59.2
2025-11-01 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,250.09,450.16,104.43,76.65,3.951,299,13.8,37.1
2025-11-01 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,375.59,676.07,118.66,65.91,4.03,400,12.0,43.1
2025-11-01 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,430.35,774.63,107.99,56.8,4.462,443,19.7,42.5
2025-11-02 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,417.76,751.97,79.21,55.98,4.552,433,25.5,63.1
2025-11-02 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,286.94,516.49,69.08,60.18,1.764,329,25.1,49.7
2025-11-02 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,128.03,230.45,53.43,78.51,3.425,188,26.4,54.7
2025-11-02 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,400.57,721.03,50.64,38.0,4.622,420,17.6,61.5
2025-11-02 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,286.41,515.54,99.81,32.73,2.859,328,14.6,44.3
2025-11-02 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,371.31,668.35,73.55,49.77,5.394,396,12.0,58.7
2025-11-02 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,331.54,596.78,118.1,91.7,3.036,364,18.2,45.6
2025-11-03 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,599.7,1079.46,53.21,52.49,4.101,579,26.2,50.1
2025-11-03 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,408.5,735.3,113.71,72.39,5.438,426,25.8,60.8
2025-11-03 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,249.71,449.48,57.83,72.16,2.342,299,25.1,55.8
2025-11-03 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,635.03,1143.05,54.4,36.57,1.509,607,17.9,56.6
2025-11-03 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,412.62,742.72,51.68,26.34,2.279,429,12.0,61.7
2025-11-03 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,559.55,1007.19,73.34,32.37,2.545,547,12.0,50.6
2025-11-03 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,473.87,852.97,76.28,41.39,2.532,478,17.2,63.8
2025-11-04 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,595.39,1071.7,89.55,54.1,3.516,575,25.1,51.2
2025-11-04 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,451.57,812.83,85.01,53.84,5.591,460,25.7,53.9
2025-11-04 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,307.5,553.5,54.23,67.39,2.051,345,24.8,45.1
2025-11-04 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,588.73,1059.72,76.35,87.7,2.46,570,17.8,50.2
2025-11-04 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,375.89,676.61,46.45,80.49,1.825,400,13.0,49.2
2025-11-04 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,570.91,1027.64,65.26,25.7,4.9,556,12.0,51.1
2025-11-04 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,568.92,1024.05,110.71,84.03,3.78,554,20.3,45.0
2025-11-05 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,561.84,1011.3,113.4,86.78,3.692,549,23.4,37.3
2025-11-05 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,465.34,837.62,109.28,88.12,2.456,471,26.6,37.0
2025-11-05 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,254.26,457.67,122.45,29.66,4.547,303,24.8,37.2
2025-11-05 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,609.02,1096.24,109.31,55.34,6.187,586,18.5,51.8
2025-11-05 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,365.02,657.04,74.8,29.81,3.237,391,12.7,48.9
2025-11-05 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,462.22,831.99,97.54,74.61,1.539,469,12.0,41.5
2025-11-05 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,522.22,940.0,109.36,79.1,4.078,517,17.0,37.0
2025-11-06 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,655.8,1180.44,91.7,79.74,5.033,624,25.7,59.1
2025-11-06 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,362.37,652.26,94.64,76.96,2.298,389,27.0,40.8
2025-11-06 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,267.58,481.65,105.0,88.58,5.066,313,26.2,52.9
2025-11-06 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,602.76,1084.96,95.59,35.95,3.727,581,19.3,56.5
2025-11-06 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,420.56,757.01,61.18,46.97,2.635,436,12.4,41.4
2025-11-06 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,523.79,942.82,60.03,30.39,4.772,518,12.0,46.5
2025-11-06 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,524.31,943.76,97.76,80.74,2.778,519,20.3,55.8
2025-11-07 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,575.33,1035.59,70.96,43.87,2.397,559,25.2,55.8
2025-11-07 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,406.02,730.84,92.62,43.52,4.611,424,25.9,59.4
2025-11-07 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,293.79,528.83,52.07,73.93,3.231,334,23.4,48.0
2025-11-07 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,601.77,1083.19,65.77,27.36,5.632,581,17.1,42.3
2025-11-07 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,386.62,695.91,70.84,87.85,5.674,408,14.0,44.8
2025-11-07 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,492.44,886.4,124.69,82.78,5.471,493,12.6,42.5
2025-11-07 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,502.29,904.12,124.91,47.86,5.016,501,17.4,59.2
2025-11-08 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,433.56,780.41,124.81,41.9,1.69,446,26.1,47.3
2025-11-08 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,354.7,638.45,70.02,70.8,2.59,383,27.0,35.4
2025-11-08 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,175.06,315.12,94.9,78.36,1.683,224,25.7,60.1
2025-11-08 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,471.4,848.52,114.15,66.09,4.23,476,19.5,64.7
2025-11-08 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,386.91,696.43,80.38,74.52,3.329,409,14.4,41.9
2025-11-08 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,395.47,711.85,72.35,61.94,2.495,416,12.7,64.9
2025-11-08 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,404.3,727.74,96.96,81.31,4.861,423,20.9,52.8
2025-11-09 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,425.9,766.62,99.2,51.12,5.926,440,25.4,40.0
2025-11-09 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,279.98,503.96,100.27,73.8,4.549,323,27.0,43.3
2025-11-09 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,215.13,387.24,59.35,74.36,3.639,264,25.1,55.0
2025-11-09 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,387.67,697.8,58.58,26.34,5.162,409,20.3,53.3
2025-11-09 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,339.96,611.94,121.87,62.52,3.796,371,14.6,47.1
2025-11-09 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,387.31,697.17,90.81,44.39,5.83,409,12.0,52.5
2025-11-09 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,328.37,591.07,47.54,54.63,1.897,362,17.2,53.2
2025-11-10 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,615.91,1108.64,115.63,71.13,2.493,592,26.2,60.9
2025-11-10 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,401.48,722.66,67.92,81.18,6.187,420,27.0,35.9
2025-11-10 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,273.76,492.78,94.81,93.14,3.686,318,26.2,60.4
2025-11-10 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,564.1,1015.37,123.03,82.19,5.507,550,17.3,63.1
2025-11-10 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,388.75,699.75,75.85,29.97,2.491,410,12.0,41.9
2025-11-10 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,420.57,757.02,58.4,35.31,6.073,436,12.0,57.8
2025-11-10 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,521.34,938.42,80.18,44.49,5.252,516,20.9,44.8
2025-11-11 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,530.8,955.43,65.52,49.87,4.668,524,23.2,36.9
2025-11-11 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,377.69,679.84,109.72,35.28,3.11,401,25.8,60.9
2025-11-11 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,188.57,339.42,109.3,34.6,4.229,238,24.9,50.2
2025-11-11 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,565.39,1017.7,94.92,44.15,3.793,551,17.6,37.5
2025-11-11 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,332.71,598.87,49.56,54.3,3.655,365,14.6,56.8
2025-11-11 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,474.01,853.22,98.38,79.39,5.552,478,12.0,44.4
2025-11-11 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,579.53,1043.16,116.16,51.0,2.417,563,21.0,49.7
2025-11-12 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,576.87,1038.36,84.41,58.82,5.44,561,25.6,45.8
2025-11-12 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,397.21,714.98,81.32,78.37,2.092,417,26.3,40.9
2025-11-12 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,307.47,553.44,59.04,64.74,4.223,345,26.5,49.7
2025-11-12 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,522.06,939.71,74.77,71.32,2.164,517,19.2,52.1
2025-11-12 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,434.57,782.22,67.29,40.31,2.359,447,12.1,59.8
2025-11-12 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,504.98,908.96,90.7,35.01,3.26,503,12.9,58.9
2025-11-12 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,522.95,941.3,51.96,63.97,5.472,518,18.5,58.9
2025-11-13 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,592.19,1065.95,62.46,86.19,2.673,573,23.5,42.9
2025-11-13 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,369.02,664.24,114.65,80.48,4.448,394,25.0,57.5
2025-11-13 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,259.62,467.31,52.5,59.03,5.827,307,24.1,36.2
2025-11-13 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,524.04,943.27,61.6,41.67,5.77,518,18.2,49.0
2025-11-13 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,471.78,849.2,83.98,55.1,4.305,477,12.0,65.0
2025-11-13 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,481.53,866.76,76.83,82.93,2.302,484,12.1,35.9
2025-11-13 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,506.6,911.89,94.21,88.74,3.896,504,19.0,50.0
2025-11-14 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,526.99,948.59,47.79,63.58,3.559,521,22.9,60.2
2025-11-14 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,346.01,622.82,102.97,32.81,4.359,376,25.2,43.4
2025-11-14 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,253.23,455.81,75.38,81.1,3.343,302,23.4,57.5
2025-11-14 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,584.39,1051.91,99.19,64.6,5.867,567,17.9,46.6
2025-11-14 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,390.29,702.52,46.53,82.88,3.966,411,12.0,58.3
2025-11-14 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,461.66,830.98,121.92,71.75,5.886,469,12.0,43.0
2025-11-14 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,482.39,868.3,99.28,47.23,5.486,485,19.4,63.4
2025-11-15 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,441.8,795.24,67.53,92.44,1.548,453,23.8,56.5
2025-11-15 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,327.44,589.39,94.82,94.31,2.966,361,27.0,45.2
2025-11-15 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,194.62,350.32,72.47,83.42,5.897,244,23.7,40.6
2025-11-15 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,396.57,713.83,119.29,29.33,1.934,416,18.5,39.9
2025-11-15 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,262.29,472.12,80.74,60.11,2.659,309,15.2,49.1
2025-11-15 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,379.26,682.67,105.09,77.77,4.216,403,12.0,62.1
2025-11-15 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,420.58,757.04,45.55,39.87,4.619,436,17.2,47.3
2025-11-16 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,456.5,821.71,115.77,87.69,5.773,464,24.3,44.4
2025-11-16 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,261.93,471.47,59.77,48.95,3.521,309,25.8,59.9
2025-11-16 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,235.93,424.67,103.79,62.2,2.853,285,23.1,49.8
2025-11-16 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,459.76,827.56,58.15,33.16,4.069,467,18.7,62.1
2025-11-16 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,241.11,434.0,103.64,71.11,5.878,290,12.7,59.6
2025-11-16 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,443.7,798.66,76.96,47.88,1.551,454,12.6,59.8
2025-11-16 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,430.33,774.59,53.36,65.38,3.681,443,20.2,38.6
2025-11-17 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,577.35,1039.23,47.6,71.11,4.002,561,25.6,38.1
2025-11-17 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,380.96,685.73,90.44,45.75,5.91,404,25.7,59.6
2025-11-17 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,262.65,472.77,49.03,28.69,4.752,309,24.0,48.7
2025-11-17 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,589.42,1060.95,94.12,42.7,4.215,571,17.9,45.8
2025-11-17 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,425.32,765.58,73.07,50.38,5.287,439,13.3,44.8
2025-11-17 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,507.1,912.78,51.78,57.67,3.766,505,12.0,60.2
2025-11-17 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,508.36,915.04,110.89,51.92,3.658,506,20.2,44.1
2025-11-18 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,519.34,934.81,54.49,90.36,4.714,515,26.4,50.9
2025-11-18 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,407.06,732.72,57.9,70.95,6.064,425,26.6,51.9
2025-11-18 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,244.74,440.52,50.48,54.24,2.047,294,25.5,53.4
2025-11-18 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,578.59,1041.45,73.37,63.55,3.395,562,17.3,60.0
2025-11-18 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,427.63,769.74,93.95,51.14,2.7,441,14.6,38.2
2025-11-18 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,446.99,804.59,97.65,29.91,3.358,457,12.0,40.5
2025-11-18 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,459.1,826.38,111.18,27.93,3.47,466,17.6,40.0
2025-11-19 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,577.52,1039.53,85.19,76.2,6.003,561,23.6,41.6
2025-11-19 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,448.86,807.95,119.74,89.15,4.486,458,27.0,53.9
2025-11-19 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,323.87,582.96,99.2,54.99,4.938,358,24.8,59.7
2025-11-19 10:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,548.93,988.07,111.63,62.82,5.47,538,17.6,47.9
2025-11-19 13:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,437.43,787.37,112.54,58.88,3.916,449,12.3,44.3
2025-11-19 16:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,481.23,866.21,71.02,27.75,2.778,484,12.0,35.2
2025-11-19 22:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,590.88,1063.59,98.69,81.38,5.95,572,18.4,47.0
2025-11-20 01:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,543.71,978.67,66.27,94.32,1.621,534,25.8,53.1
2025-11-20 04:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,459.43,826.98,120.08,37.68,4.427,467,25.5,41.7
2025-11-20 07:43:47.322289,DL_ANAND_VIHAR,28.6469,77.3157,308.8,555.84,88.72,54.2,2.253,346,23.9,40.1
